quarks,B,S,J,status,dE
uddUSS,0.0,2,0.0,Energy,0.7628030000000001
uddUSS,0.0,2,1.0,Energy,1.010996
uddUSS,0.0,2,2.0,Energy,1.2591890000000001
uddUSS,0.0,2,3.0,Energy,1.507382
uddUSC,0.0,1,0.0,Allowed,-97.789031
uddUSC,0.0,1,1.0,Allowed,-97.540838
uddUSC,0.0,1,2.0,Allowed,-97.292645
uddUSC,0.0,1,3.0,Allowed,-97.044452
uddUSB,0.0,1,0.0,Allowed,-94.889031
uddUSB,0.0,1,1.0,Allowed,-94.640838
uddUSB,0.0,1,2.0,Allowed,-94.392645
uddUSB,0.0,1,3.0,Allowed,-94.144452
uddUCC,0.0,0,0.0,Allowed,-96.620865
uddUCC,0.0,0,1.0,Allowed,-96.372672
uddUCC,0.0,0,2.0,Allowed,-96.124479
uddUCC,0.0,0,3.0,Allowed,-95.876286
uddUCB,0.0,0,0.0,Allowed,-93.720865
uddUCB,0.0,0,1.0,Allowed,-93.472672
uddUCB,0.0,0,2.0,Allowed,-93.224479
uddUCB,0.0,0,3.0,Allowed,-92.976286
uddUBB,0.0,0,0.0,Allowed,-90.820865
uddUBB,0.0,0,1.0,Allowed,-90.572672
uddUBB,0.0,0,2.0,Allowed,-90.324479
uddUBB,0.0,0,3.0,Allowed,-90.076286
uddDDD,0.0,0,0.0,Energy,0.5391349999999999
uddDDD,0.0,0,1.0,Energy,0.787328
uddDDD,0.0,0,2.0,Energy,1.035521
uddDDD,0.0,0,3.0,Energy,1.2837140000000002
uddDDS,0.0,1,0.0,Energy,0.650969
uddDDS,0.0,1,1.0,Energy,0.899162
uddDDS,0.0,1,2.0,Energy,1.147355
uddDDS,0.0,1,3.0,Energy,1.3955480000000002
uddDDC,0.0,0,0.0,Allowed,-97.900865
uddDDC,0.0,0,1.0,Allowed,-97.652672
uddDDC,0.0,0,2.0,Allowed,-97.404479
uddDDC,0.0,0,3.0,Allowed,-97.156286
uddDDB,0.0,0,0.0,Allowed,-95.000865
uddDDB,0.0,0,1.0,Allowed,-94.752672
uddDDB,0.0,0,2.0,Allowed,-94.504479
uddDDB,0.0,0,3.0,Allowed,-94.256286
uddDSS,0.0,2,0.0,Energy,0.7628030000000001
uddDSS,0.0,2,1.0,Energy,1.010996
uddDSS,0.0,2,2.0,Energy,1.2591890000000001
uddDSS,0.0,2,3.0,Energy,1.507382
uddDSC,0.0,1,0.0,Allowed,-97.789031
uddDSC,0.0,1,1.0,Allowed,-97.540838
uddDSC,0.0,1,2.0,Allowed,-97.292645
uddDSC,0.0,1,3.0,Allowed,-97.044452
uddDSB,0.0,1,0.0,Allowed,-94.889031
uddDSB,0.0,1,1.0,Allowed,-94.640838
uddDSB,0.0,1,2.0,Allowed,-94.392645
uddDSB,0.0,1,3.0,Allowed,-94.144452
uddDCC,0.0,0,0.0,Allowed,-96.620865
uddDCC,0.0,0,1.0,Allowed,-96.372672
uddDCC,0.0,0,2.0,Allowed,-96.124479
uddDCC,0.0,0,3.0,Allowed,-95.876286
uddDCB,0.0,0,0.0,Allowed,-93.720865
uddDCB,0.0,0,1.0,Allowed,-93.472672
uddDCB,0.0,0,2.0,Allowed,-93.224479
uddDCB,0.0,0,3.0,Allowed,-92.976286
uddDBB,0.0,0,0.0,Allowed,-90.820865
uddDBB,0.0,0,1.0,Allowed,-90.572672
uddDBB,0.0,0,2.0,Allowed,-90.324479
uddDBB,0.0,0,3.0,Allowed,-90.076286
uddSSS,0.0,3,0.0,Energy,0.8746370000000001
uddSSS,0.0,3,1.0,Energy,1.1228300000000002
uddSSS,0.0,3,2.0,Energy,1.371023
uddSSS,0.0,3,3.0,Energy,1.6192160000000004
uddSSC,0.0,2,0.0,Allowed,-97.677197
uddSSC,0.0,2,1.0,Allowed,-97.429004
uddSSC,0.0,2,2.0,Allowed,-97.180811
uddSSC,0.0,2,3.0,Allowed,-96.932618
uddSSB,0.0,2,0.0,Allowed,-94.777197
uddSSB,0.0,2,1.0,Allowed,-94.529004
uddSSB,0.0,2,2.0,Allowed,-94.280811
uddSSB,0.0,2,3.0,Allowed,-94.032618
uddSCC,0.0,1,0.0,Allowed,-96.509031
uddSCC,0.0,1,1.0,Allowed,-96.260838
uddSCC,0.0,1,2.0,Allowed,-96.012645
uddSCC,0.0,1,3.0,Allowed,-95.764452
uddSCB,0.0,1,0.0,Allowed,-93.609031
uddSCB,0.0,1,1.0,Allowed,-93.360838
uddSCB,0.0,1,2.0,Allowed,-93.112645
uddSCB,0.0,1,3.0,Allowed,-92.864452
uddSBB,0.0,1,0.0,Allowed,-90.709031
uddSBB,0.0,1,1.0,Allowed,-90.460838
uddSBB,0.0,1,2.0,Allowed,-90.212645
uddSBB,0.0,1,3.0,Allowed,-89.964452
uddCCC,0.0,0,0.0,Allowed,-95.090865
uddCCC,0.0,0,1.0,Allowed,-94.842672
uddCCC,0.0,0,2.0,Allowed,-94.594479
uddCCC,0.0,0,3.0,Allowed,-94.346286
uddCCB,0.0,0,0.0,Allowed,-92.190865
uddCCB,0.0,0,1.0,Allowed,-91.942672
uddCCB,0.0,0,2.0,Allowed,-91.694479
uddCCB,0.0,0,3.0,Allowed,-91.446286
uddCBB,0.0,0,0.0,Allowed,-89.290865
uddCBB,0.0,0,1.0,Allowed,-89.042672
uddCBB,0.0,0,2.0,Allowed,-88.794479
uddCBB,0.0,0,3.0,Allowed,-88.546286
uddBBB,0.0,0,0.0,Allowed,-86.390865
uddBBB,0.0,0,1.0,Allowed,-86.142672
uddBBB,0.0,0,2.0,Allowed,-85.894479
uddBBB,0.0,0,3.0,Allowed,-85.646286
udssss,2.0,-4,0.0,Allowed,-0.41190099999999985
udssss,2.0,-4,1.0,Allowed,-0.16370799999999985
udssss,2.0,-4,2.0,Energy,0.08448500000000037
udssss,2.0,-4,3.0,Energy,0.33267800000000025
udsssc,2.0,-3,0.0,Allowed,-97.942067
udsssc,2.0,-3,1.0,Allowed,-97.693874
udsssc,2.0,-3,2.0,Allowed,-97.445681
udsssc,2.0,-3,3.0,Allowed,-97.19748799999999
udsssb,2.0,-3,0.0,Allowed,-95.042067
udsssb,2.0,-3,1.0,Allowed,-94.793874
udsssb,2.0,-3,2.0,Allowed,-94.545681
udsssb,2.0,-3,3.0,Allowed,-94.297488
udsssU,1.3333333333333333,-3,0.0,Allowed,-0.3981669999999998
udsssU,1.3333333333333333,-3,1.0,Allowed,-0.14997399999999994
udsssU,1.3333333333333333,-3,2.0,Energy,0.09821900000000028
udsssU,1.3333333333333333,-3,3.0,Energy,0.34641200000000016
udsssD,1.3333333333333333,-3,0.0,Allowed,-0.3981669999999998
udsssD,1.3333333333333333,-3,1.0,Allowed,-0.14997399999999994
udsssD,1.3333333333333333,-3,2.0,Energy,0.09821900000000028
udsssD,1.3333333333333333,-3,3.0,Energy,0.34641200000000016
udsssS,1.3333333333333333,-2,0.0,Allowed,-0.28633299999999984
udsssS,1.3333333333333333,-2,1.0,Allowed,-0.03813999999999962
udsssS,1.3333333333333333,-2,2.0,Energy,0.21005300000000027
udsssS,1.3333333333333333,-2,3.0,Energy,0.4582460000000004
udsssC,1.3333333333333333,-3,0.0,Allowed,-98.040167
udsssC,1.3333333333333333,-3,1.0,Allowed,-97.791974
udsssC,1.3333333333333333,-3,2.0,Allowed,-97.543781
udsssC,1.3333333333333333,-3,3.0,Allowed,-97.295588
udsssB,1.3333333333333333,-3,0.0,Allowed,-95.140167
udsssB,1.3333333333333333,-3,1.0,Allowed,-94.891974
udsssB,1.3333333333333333,-3,2.0,Allowed,-94.643781
udsssB,1.3333333333333333,-3,3.0,Allowed,-94.395588
udsscc,2.0,-2,0.0,Allowed,-96.630233
udsscc,2.0,-2,1.0,Allowed,-96.38204
udsscc,2.0,-2,2.0,Allowed,-96.133847
udsscc,2.0,-2,3.0,Allowed,-95.885654
udsscb,2.0,-2,0.0,Allowed,-93.650233
udsscb,2.0,-2,1.0,Allowed,-93.40204
udsscb,2.0,-2,2.0,Allowed,-93.153847
udsscb,2.0,-2,3.0,Allowed,-92.905654
udsscU,1.3333333333333333,-2,0.0,Allowed,-97.928333
udsscU,1.3333333333333333,-2,1.0,Allowed,-97.68014
udsscU,1.3333333333333333,-2,2.0,Allowed,-97.431947
udsscU,1.3333333333333333,-2,3.0,Allowed,-97.183754
udsscD,1.3333333333333333,-2,0.0,Allowed,-97.928333
udsscD,1.3333333333333333,-2,1.0,Allowed,-97.68014
udsscD,1.3333333333333333,-2,2.0,Allowed,-97.431947
udsscD,1.3333333333333333,-2,3.0,Allowed,-97.183754
udsscS,1.3333333333333333,-1,0.0,Allowed,-97.816499
udsscS,1.3333333333333333,-1,1.0,Allowed,-97.568306
udsscS,1.3333333333333333,-1,2.0,Allowed,-97.320113
udsscS,1.3333333333333333,-1,3.0,Allowed,-97.07192
udsscC,1.3333333333333333,-2,0.0,Allowed,-96.648333
udsscC,1.3333333333333333,-2,1.0,Allowed,-96.40014
udsscC,1.3333333333333333,-2,2.0,Allowed,-96.151947
udsscC,1.3333333333333333,-2,3.0,Allowed,-95.90375399999999
udsscB,1.3333333333333333,-2,0.0,Allowed,-93.748333
udsscB,1.3333333333333333,-2,1.0,Allowed,-93.50014
udsscB,1.3333333333333333,-2,2.0,Allowed,-93.251947
udsscB,1.3333333333333333,-2,3.0,Allowed,-93.003754
udssbb,2.0,-2,0.0,Allowed,-90.910233
udssbb,2.0,-2,1.0,Allowed,-90.66204
udssbb,2.0,-2,2.0,Allowed,-90.413847
udssbb,2.0,-2,3.0,Allowed,-90.165654
udssbU,1.3333333333333333,-2,0.0,Allowed,-95.028333
udssbU,1.3333333333333333,-2,1.0,Allowed,-94.78014
udssbU,1.3333333333333333,-2,2.0,Allowed,-94.531947
udssbU,1.3333333333333333,-2,3.0,Allowed,-94.283754
udssbD,1.3333333333333333,-2,0.0,Allowed,-95.028333
udssbD,1.3333333333333333,-2,1.0,Allowed,-94.78014
udssbD,1.3333333333333333,-2,2.0,Allowed,-94.531947
udssbD,1.3333333333333333,-2,3.0,Allowed,-94.283754
udssbS,1.3333333333333333,-1,0.0,Allowed,-94.916499
udssbS,1.3333333333333333,-1,1.0,Allowed,-94.668306
udssbS,1.3333333333333333,-1,2.0,Allowed,-94.420113
udssbS,1.3333333333333333,-1,3.0,Allowed,-94.17192
udssbC,1.3333333333333333,-2,0.0,Allowed,-93.748333
udssbC,1.3333333333333333,-2,1.0,Allowed,-93.50014
udssbC,1.3333333333333333,-2,2.0,Allowed,-93.251947
udssbC,1.3333333333333333,-2,3.0,Allowed,-93.003754
udssbB,1.3333333333333333,-2,0.0,Allowed,-90.848333
udssbB,1.3333333333333333,-2,1.0,Allowed,-90.60014
udssbB,1.3333333333333333,-2,2.0,Allowed,-90.351947
udssbB,1.3333333333333333,-2,3.0,Allowed,-90.103754
udssUU,0.6666666666666666,-2,0.0,Allowed,-0.3844329999999998
udssUU,0.6666666666666666,-2,1.0,Allowed,-0.1362399999999998
udssUU,0.6666666666666666,-2,2.0,Energy,0.11195300000000041
udssUU,0.6666666666666666,-2,3.0,Energy,0.3601460000000003
udssUD,0.6666666666666666,-2,0.0,Allowed,-0.3844329999999998
udssUD,0.6666666666666666,-2,1.0,Allowed,-0.1362399999999998
udssUD,0.6666666666666666,-2,2.0,Energy,0.11195300000000041
udssUD,0.6666666666666666,-2,3.0,Energy,0.3601460000000003
udssUS,0.6666666666666666,-1,0.0,Allowed,-0.2725989999999999
udssUS,0.6666666666666666,-1,1.0,Allowed,-0.024405999999999706
udssUS,0.6666666666666666,-1,2.0,Energy,0.22378700000000018
udssUS,0.6666666666666666,-1,3.0,Energy,0.47198000000000007
udssUC,0.6666666666666666,-2,0.0,Allowed,-98.026433
udssUC,0.6666666666666666,-2,1.0,Allowed,-97.77824
udssUC,0.6666666666666666,-2,2.0,Allowed,-97.530047
udssUC,0.6666666666666666,-2,3.0,Allowed,-97.281854
udssUB,0.6666666666666666,-2,0.0,Allowed,-95.126433
udssUB,0.6666666666666666,-2,1.0,Allowed,-94.87824
udssUB,0.6666666666666666,-2,2.0,Allowed,-94.630047
udssUB,0.6666666666666666,-2,3.0,Allowed,-94.381854
udssDD,0.6666666666666666,-2,0.0,Allowed,-0.3844329999999998
udssDD,0.6666666666666666,-2,1.0,Allowed,-0.1362399999999998
udssDD,0.6666666666666666,-2,2.0,Energy,0.11195300000000041
udssDD,0.6666666666666666,-2,3.0,Energy,0.3601460000000003
udssDS,0.6666666666666666,-1,0.0,Allowed,-0.2725989999999999
udssDS,0.6666666666666666,-1,1.0,Allowed,-0.024405999999999706
udssDS,0.6666666666666666,-1,2.0,Energy,0.22378700000000018
udssDS,0.6666666666666666,-1,3.0,Energy,0.47198000000000007
udssDC,0.6666666666666666,-2,0.0,Allowed,-98.026433
udssDC,0.6666666666666666,-2,1.0,Allowed,-97.77824
udssDC,0.6666666666666666,-2,2.0,Allowed,-97.530047
udssDC,0.6666666666666666,-2,3.0,Allowed,-97.281854
udssDB,0.6666666666666666,-2,0.0,Allowed,-95.126433
udssDB,0.6666666666666666,-2,1.0,Allowed,-94.87824
udssDB,0.6666666666666666,-2,2.0,Allowed,-94.630047
udssDB,0.6666666666666666,-2,3.0,Allowed,-94.381854
udssSS,0.6666666666666666,0,0.0,Allowed,-0.16076499999999982
udssSS,0.6666666666666666,0,1.0,Energy,0.08742800000000028
udssSS,0.6666666666666666,0,2.0,Energy,0.33562100000000017
udssSS,0.6666666666666666,0,3.0,Energy,0.5838140000000003
udssSC,0.6666666666666666,-1,0.0,Allowed,-97.914599
udssSC,0.6666666666666666,-1,1.0,Allowed,-97.666406
udssSC,0.6666666666666666,-1,2.0,Allowed,-97.418213
udssSC,0.6666666666666666,-1,3.0,Allowed,-97.17002
udssSB,0.6666666666666666,-1,0.0,Allowed,-95.014599
udssSB,0.6666666666666666,-1,1.0,Allowed,-94.766406
udssSB,0.6666666666666666,-1,2.0,Allowed,-94.518213
udssSB,0.6666666666666666,-1,3.0,Allowed,-94.27002
udssCC,0.6666666666666666,-2,0.0,Allowed,-96.746433
udssCC,0.6666666666666666,-2,1.0,Allowed,-96.49824
udssCC,0.6666666666666666,-2,2.0,Allowed,-96.250047
udssCC,0.6666666666666666,-2,3.0,Allowed,-96.001854
udssCB,0.6666666666666666,-2,0.0,Allowed,-93.846433
udssCB,0.6666666666666666,-2,1.0,Allowed,-93.59824
udssCB,0.6666666666666666,-2,2.0,Allowed,-93.350047
udssCB,0.6666666666666666,-2,3.0,Allowed,-93.101854
udssBB,0.6666666666666666,-2,0.0,Allowed,-90.946433
udssBB,0.6666666666666666,-2,1.0,Allowed,-90.69824
udssBB,0.6666666666666666,-2,2.0,Allowed,-90.450047
udssBB,0.6666666666666666,-2,3.0,Allowed,-90.201854
udsccc,2.0,-1,0.0,Allowed,-94.988399
udsccc,2.0,-1,1.0,Allowed,-94.740206
udsccc,2.0,-1,2.0,Allowed,-94.492013
udsccc,2.0,-1,3.0,Allowed,-94.24382
udsccb,2.0,-1,0.0,Allowed,-92.088399
udsccb,2.0,-1,1.0,Allowed,-91.840206
udsccb,2.0,-1,2.0,Allowed,-91.592013
udsccb,2.0,-1,3.0,Allowed,-91.34382
udsccU,1.3333333333333333,-1,0.0,Allowed,-96.616499
udsccU,1.3333333333333333,-1,1.0,Allowed,-96.368306
udsccU,1.3333333333333333,-1,2.0,Allowed,-96.120113
udsccU,1.3333333333333333,-1,3.0,Allowed,-95.87192
udsccD,1.3333333333333333,-1,0.0,Allowed,-96.616499
udsccD,1.3333333333333333,-1,1.0,Allowed,-96.368306
udsccD,1.3333333333333333,-1,2.0,Allowed,-96.120113
udsccD,1.3333333333333333,-1,3.0,Allowed,-95.87192
udsccS,1.3333333333333333,0,0.0,Allowed,-96.504665
udsccS,1.3333333333333333,0,1.0,Allowed,-96.256472
udsccS,1.3333333333333333,0,2.0,Allowed,-96.008279
udsccS,1.3333333333333333,0,3.0,Allowed,-95.760086
udsccC,1.3333333333333333,-1,0.0,Allowed,-95.086499
udsccC,1.3333333333333333,-1,1.0,Allowed,-94.838306
udsccC,1.3333333333333333,-1,2.0,Allowed,-94.590113
udsccC,1.3333333333333333,-1,3.0,Allowed,-94.34192
udsccB,1.3333333333333333,-1,0.0,Allowed,-92.186499
udsccB,1.3333333333333333,-1,1.0,Allowed,-91.938306
udsccB,1.3333333333333333,-1,2.0,Allowed,-91.690113
udsccB,1.3333333333333333,-1,3.0,Allowed,-91.44192
udscbb,2.0,-1,0.0,Allowed,-89.268399
udscbb,2.0,-1,1.0,Allowed,-89.020206
udscbb,2.0,-1,2.0,Allowed,-88.772013
udscbb,2.0,-1,3.0,Allowed,-88.52382
udscbU,1.3333333333333333,-1,0.0,Allowed,-93.636499
udscbU,1.3333333333333333,-1,1.0,Allowed,-93.388306
udscbU,1.3333333333333333,-1,2.0,Allowed,-93.140113
udscbU,1.3333333333333333,-1,3.0,Allowed,-92.89192
udscbD,1.3333333333333333,-1,0.0,Allowed,-93.636499
udscbD,1.3333333333333333,-1,1.0,Allowed,-93.388306
udscbD,1.3333333333333333,-1,2.0,Allowed,-93.140113
udscbD,1.3333333333333333,-1,3.0,Allowed,-92.89192
udscbS,1.3333333333333333,0,0.0,Allowed,-93.524665
udscbS,1.3333333333333333,0,1.0,Allowed,-93.276472
udscbS,1.3333333333333333,0,2.0,Allowed,-93.028279
udscbS,1.3333333333333333,0,3.0,Allowed,-92.780086
udscbC,1.3333333333333333,-1,0.0,Allowed,-92.106499
udscbC,1.3333333333333333,-1,1.0,Allowed,-91.858306
udscbC,1.3333333333333333,-1,2.0,Allowed,-91.610113
udscbC,1.3333333333333333,-1,3.0,Allowed,-91.36192
udscbB,1.3333333333333333,-1,0.0,Allowed,-89.20649900000001
udscbB,1.3333333333333333,-1,1.0,Allowed,-88.958306
udscbB,1.3333333333333333,-1,2.0,Allowed,-88.710113
udscbB,1.3333333333333333,-1,3.0,Allowed,-88.46192
udscUU,0.6666666666666666,-1,0.0,Allowed,-97.914599
udscUU,0.6666666666666666,-1,1.0,Allowed,-97.666406
udscUU,0.6666666666666666,-1,2.0,Allowed,-97.418213
udscUU,0.6666666666666666,-1,3.0,Allowed,-97.17002
udscUD,0.6666666666666666,-1,0.0,Allowed,-97.914599
udscUD,0.6666666666666666,-1,1.0,Allowed,-97.666406
udscUD,0.6666666666666666,-1,2.0,Allowed,-97.418213
udscUD,0.6666666666666666,-1,3.0,Allowed,-97.17002
udscUS,0.6666666666666666,0,0.0,Allowed,-97.802765
udscUS,0.6666666666666666,0,1.0,Allowed,-97.554572
udscUS,0.6666666666666666,0,2.0,Allowed,-97.30637899999999
udscUS,0.6666666666666666,0,3.0,Allowed,-97.058186
udscUC,0.6666666666666666,-1,0.0,Allowed,-96.634599
udscUC,0.6666666666666666,-1,1.0,Allowed,-96.386406
udscUC,0.6666666666666666,-1,2.0,Allowed,-96.138213
udscUC,0.6666666666666666,-1,3.0,Allowed,-95.89001999999999
udscUB,0.6666666666666666,-1,0.0,Allowed,-93.734599
udscUB,0.6666666666666666,-1,1.0,Allowed,-93.486406
udscUB,0.6666666666666666,-1,2.0,Allowed,-93.238213
udscUB,0.6666666666666666,-1,3.0,Allowed,-92.99002
udscDD,0.6666666666666666,-1,0.0,Allowed,-97.914599
udscDD,0.6666666666666666,-1,1.0,Allowed,-97.666406
udscDD,0.6666666666666666,-1,2.0,Allowed,-97.418213
udscDD,0.6666666666666666,-1,3.0,Allowed,-97.17002
udscDS,0.6666666666666666,0,0.0,Allowed,-97.802765
udscDS,0.6666666666666666,0,1.0,Allowed,-97.554572
udscDS,0.6666666666666666,0,2.0,Allowed,-97.30637899999999
udscDS,0.6666666666666666,0,3.0,Allowed,-97.058186
udscDC,0.6666666666666666,-1,0.0,Allowed,-96.634599
udscDC,0.6666666666666666,-1,1.0,Allowed,-96.386406
udscDC,0.6666666666666666,-1,2.0,Allowed,-96.138213
udscDC,0.6666666666666666,-1,3.0,Allowed,-95.89001999999999
udscDB,0.6666666666666666,-1,0.0,Allowed,-93.734599
udscDB,0.6666666666666666,-1,1.0,Allowed,-93.486406
udscDB,0.6666666666666666,-1,2.0,Allowed,-93.238213
udscDB,0.6666666666666666,-1,3.0,Allowed,-92.99002
udscSS,0.6666666666666666,1,0.0,Allowed,-97.690931
udscSS,0.6666666666666666,1,1.0,Allowed,-97.442738
udscSS,0.6666666666666666,1,2.0,Allowed,-97.194545
udscSS,0.6666666666666666,1,3.0,Allowed,-96.946352
udscSC,0.6666666666666666,0,0.0,Allowed,-96.52276499999999
udscSC,0.6666666666666666,0,1.0,Allowed,-96.274572
udscSC,0.6666666666666666,0,2.0,Allowed,-96.026379
udscSC,0.6666666666666666,0,3.0,Allowed,-95.778186
udscSB,0.6666666666666666,0,0.0,Allowed,-93.622765
udscSB,0.6666666666666666,0,1.0,Allowed,-93.374572
udscSB,0.6666666666666666,0,2.0,Allowed,-93.126379
udscSB,0.6666666666666666,0,3.0,Allowed,-92.878186
udscCC,0.6666666666666666,-1,0.0,Allowed,-95.10459900000001
udscCC,0.6666666666666666,-1,1.0,Allowed,-94.85640599999999
udscCC,0.6666666666666666,-1,2.0,Allowed,-94.608213
udscCC,0.6666666666666666,-1,3.0,Allowed,-94.36002
udscCB,0.6666666666666666,-1,0.0,Allowed,-92.204599
udscCB,0.6666666666666666,-1,1.0,Allowed,-91.956406
udscCB,0.6666666666666666,-1,2.0,Allowed,-91.708213
udscCB,0.6666666666666666,-1,3.0,Allowed,-91.46002
udscBB,0.6666666666666666,-1,0.0,Allowed,-89.304599
udscBB,0.6666666666666666,-1,1.0,Allowed,-89.056406
udscBB,0.6666666666666666,-1,2.0,Allowed,-88.808213
udscBB,0.6666666666666666,-1,3.0,Allowed,-88.56002000000001
udsbbb,2.0,-1,0.0,Allowed,-86.368399
udsbbb,2.0,-1,1.0,Allowed,-86.120206
udsbbb,2.0,-1,2.0,Allowed,-85.872013
udsbbb,2.0,-1,3.0,Allowed,-85.62382
udsbbU,1.3333333333333333,-1,0.0,Allowed,-90.896499
udsbbU,1.3333333333333333,-1,1.0,Allowed,-90.648306
udsbbU,1.3333333333333333,-1,2.0,Allowed,-90.400113
udsbbU,1.3333333333333333,-1,3.0,Allowed,-90.15192
udsbbD,1.3333333333333333,-1,0.0,Allowed,-90.896499
udsbbD,1.3333333333333333,-1,1.0,Allowed,-90.648306
udsbbD,1.3333333333333333,-1,2.0,Allowed,-90.400113
udsbbD,1.3333333333333333,-1,3.0,Allowed,-90.15192
udsbbS,1.3333333333333333,0,0.0,Allowed,-90.784665
udsbbS,1.3333333333333333,0,1.0,Allowed,-90.536472
udsbbS,1.3333333333333333,0,2.0,Allowed,-90.288279
udsbbS,1.3333333333333333,0,3.0,Allowed,-90.040086
udsbbC,1.3333333333333333,-1,0.0,Allowed,-89.366499
udsbbC,1.3333333333333333,-1,1.0,Allowed,-89.118306
udsbbC,1.3333333333333333,-1,2.0,Allowed,-88.870113
udsbbC,1.3333333333333333,-1,3.0,Allowed,-88.62192
udsbbB,1.3333333333333333,-1,0.0,Allowed,-86.466499
udsbbB,1.3333333333333333,-1,1.0,Allowed,-86.218306
udsbbB,1.3333333333333333,-1,2.0,Allowed,-85.970113
udsbbB,1.3333333333333333,-1,3.0,Allowed,-85.72192
udsbUU,0.6666666666666666,-1,0.0,Allowed,-95.014599
udsbUU,0.6666666666666666,-1,1.0,Allowed,-94.766406
udsbUU,0.6666666666666666,-1,2.0,Allowed,-94.518213
udsbUU,0.6666666666666666,-1,3.0,Allowed,-94.27002
udsbUD,0.6666666666666666,-1,0.0,Allowed,-95.014599
udsbUD,0.6666666666666666,-1,1.0,Allowed,-94.766406
udsbUD,0.6666666666666666,-1,2.0,Allowed,-94.518213
udsbUD,0.6666666666666666,-1,3.0,Allowed,-94.27002
udsbUS,0.6666666666666666,0,0.0,Allowed,-94.902765
udsbUS,0.6666666666666666,0,1.0,Allowed,-94.654572
udsbUS,0.6666666666666666,0,2.0,Allowed,-94.406379
udsbUS,0.6666666666666666,0,3.0,Allowed,-94.158186
udsbUC,0.6666666666666666,-1,0.0,Allowed,-93.734599
udsbUC,0.6666666666666666,-1,1.0,Allowed,-93.486406
udsbUC,0.6666666666666666,-1,2.0,Allowed,-93.238213
udsbUC,0.6666666666666666,-1,3.0,Allowed,-92.99002
udsbUB,0.6666666666666666,-1,0.0,Allowed,-90.834599
udsbUB,0.6666666666666666,-1,1.0,Allowed,-90.586406
udsbUB,0.6666666666666666,-1,2.0,Allowed,-90.338213
udsbUB,0.6666666666666666,-1,3.0,Allowed,-90.09002
udsbDD,0.6666666666666666,-1,0.0,Allowed,-95.014599
udsbDD,0.6666666666666666,-1,1.0,Allowed,-94.766406
udsbDD,0.6666666666666666,-1,2.0,Allowed,-94.518213
udsbDD,0.6666666666666666,-1,3.0,Allowed,-94.27002
udsbDS,0.6666666666666666,0,0.0,Allowed,-94.902765
udsbDS,0.6666666666666666,0,1.0,Allowed,-94.654572
udsbDS,0.6666666666666666,0,2.0,Allowed,-94.406379
udsbDS,0.6666666666666666,0,3.0,Allowed,-94.158186
udsbDC,0.6666666666666666,-1,0.0,Allowed,-93.734599
udsbDC,0.6666666666666666,-1,1.0,Allowed,-93.486406
udsbDC,0.6666666666666666,-1,2.0,Allowed,-93.238213
udsbDC,0.6666666666666666,-1,3.0,Allowed,-92.99002
udsbDB,0.6666666666666666,-1,0.0,Allowed,-90.834599
udsbDB,0.6666666666666666,-1,1.0,Allowed,-90.586406
udsbDB,0.6666666666666666,-1,2.0,Allowed,-90.338213
udsbDB,0.6666666666666666,-1,3.0,Allowed,-90.09002
udsbSS,0.6666666666666666,1,0.0,Allowed,-94.790931
udsbSS,0.6666666666666666,1,1.0,Allowed,-94.542738
udsbSS,0.6666666666666666,1,2.0,Allowed,-94.294545
udsbSS,0.6666666666666666,1,3.0,Allowed,-94.046352
udsbSC,0.6666666666666666,0,0.0,Allowed,-93.622765
udsbSC,0.6666666666666666,0,1.0,Allowed,-93.374572
udsbSC,0.6666666666666666,0,2.0,Allowed,-93.126379
udsbSC,0.6666666666666666,0,3.0,Allowed,-92.878186
udsbSB,0.6666666666666666,0,0.0,Allowed,-90.722765
udsbSB,0.6666666666666666,0,1.0,Allowed,-90.474572
udsbSB,0.6666666666666666,0,2.0,Allowed,-90.22637900000001
udsbSB,0.6666666666666666,0,3.0,Allowed,-89.978186
udsbCC,0.6666666666666666,-1,0.0,Allowed,-92.204599
udsbCC,0.6666666666666666,-1,1.0,Allowed,-91.956406
udsbCC,0.6666666666666666,-1,2.0,Allowed,-91.708213
udsbCC,0.6666666666666666,-1,3.0,Allowed,-91.46002
udsbCB,0.6666666666666666,-1,0.0,Allowed,-89.304599
udsbCB,0.6666666666666666,-1,1.0,Allowed,-89.056406
udsbCB,0.6666666666666666,-1,2.0,Allowed,-88.808213
udsbCB,0.6666666666666666,-1,3.0,Allowed,-88.56002000000001
udsbBB,0.6666666666666666,-1,0.0,Allowed,-86.404599
udsbBB,0.6666666666666666,-1,1.0,Allowed,-86.156406
udsbBB,0.6666666666666666,-1,2.0,Allowed,-85.908213
udsbBB,0.6666666666666666,-1,3.0,Allowed,-85.66002
udsUUU,0.0,-1,0.0,Energy,0.42730099999999993
udsUUU,0.0,-1,1.0,Energy,0.6754939999999999
udsUUU,0.0,-1,2.0,Energy,0.9236869999999999
udsUUU,0.0,-1,3.0,Energy,1.17188
udsUUD,0.0,-1,0.0,Energy,0.42730099999999993
udsUUD,0.0,-1,1.0,Energy,0.6754939999999999
udsUUD,0.0,-1,2.0,Energy,0.9236869999999999
udsUUD,0.0,-1,3.0,Energy,1.17188
udsUUS,0.0,0,0.0,Energy,0.5391349999999999
udsUUS,0.0,0,1.0,Energy,0.787328
udsUUS,0.0,0,2.0,Energy,1.035521
